full_text,retweet_count,user_followers_count,favorite_count,created_at,pos_score,neg_score,sent_score
lead citi swachhataleagu keep surround neat amp clean swachhbharat mycleanindia swachhsurvekshanleagu,3,56189,12,Mon Jul 29 13:30:37 +0000 2019,0.625,0.375,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,6,1905,0,Mon Jul 29 13:30:08 +0000 2019,0.125,0.0,1
let take pledg keep surround clean work toward mission swachhbharat togeth mycleanindia,3,167518,13,Mon Jul 29 13:30:00 +0000 2019,0.125,0.0,1
local author puri organis beach cleanli drive part mobeach cleanli initi,6,176,0,Mon Jul 29 13:23:48 +0000 2019,1.125,0.0,1
lead citi swachhataleagu keep surround neat amp clean swachhbharat mycleanindia Sw,3,63,0,Mon Jul 29 13:12:25 +0000 2019,0.625,0.375,1
lead citi swachhata leagu take pledg keep surround neat amp clean swachhbharat mycleani,7,63,0,Mon Jul 29 13:10:49 +0000 2019,0.625,0.375,1
young swachhagrahi took upon clean street amp clear garbag local area chandel manipur part mycleanindia movement swachhbharat,3,167518,29,Mon Jul 29 13:03:00 +0000 2019,0.5,0.375,1
north east delhi karaw nagar pictur MP first look face construct swachhbharat bjpmla knpss,3,150,4,Mon Jul 29 12:59:50 +0000 2019,0.0,0.0,0
glad took initi much need pleas take strict action litter make clean whatev throw learn lesson forev togeth must work toward swachhbharat,0,41,0,Mon Jul 29 12:52:21 +0000 2019,1.5,1.25,1
A week long sanit drive launch local author industri estat daman part Sw,1,184,0,Mon Jul 29 12:49:51 +0000 2019,0.625,0.0,1
bring kind notic front hous wast dump peopl alreadi inform sdm mawana still action taken sdm kindli request posit action swachhbharat,0,8,0,Mon Jul 29 12:47:01 +0000 2019,1.375,0.75,1
As part swachhbharat summer internship intern carri plastic wast manag drive poonch district J,2,5995,0,Mon Jul 29 12:41:28 +0000 2019,0.5,0.125,1
swachhbharat RT jalshaktiabhyan A tree plantat activ organis siaha district mizoram around seedl suppli initi jalshaktiabhiyan janshakti jalshakti swachhbharat zsbp,0,535,0,Mon Jul 29 12:38:09 +0000 2019,0.5,0.125,1
swachhbharat In haridwar district uttarakhand intern swachhbharat summer internship adopt innov way reus plastic wast ensur effect plasticwastemanag swachhsumm sbsi swachhbharat zsbp,0,535,0,Mon Jul 29 12:38:06 +0000 2019,1.25,0.25,1
conduct awar program swachh survekshan import wast segreg amp plastic ban velampeta cbm school govt,1,3381,0,Mon Jul 29 12:36:19 +0000 2019,1.375,0.125,1
In haridwar district uttarakhand intern swachhbharat summer internship adopt innov way reus plastic wast ensur effect plasticwastemanag swachhsumm sbsi,8,432967,86,Mon Jul 29 12:33:41 +0000 2019,1.25,0.25,1
yesterday conduct cleanli plantat drive hauz kha We take care regularli more pic join u wemeantoclean cleandelhi swachhbharat mycleanindia airpollut delhipollut delhincr delhi,6,1905,0,Mon Jul 29 12:30:33 +0000 2019,0.5,0.0,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1905,0,Mon Jul 29 12:30:15 +0000 2019,0.0,0.0,0
swachhagrahi organis tree plantat drive buxar bihar part mycleanindia initi swachhbharat,7,167518,14,Mon Jul 29 12:30:00 +0000 2019,0.375,0.0,1
awar programm sanit health hygien paschim dharmapur GP under nalbari district swachhbharatabhiyan swachhbharat swachhassam swachhatahiseva safesanit,0,11597,2,Mon Jul 29 12:26:21 +0000 2019,2.75,0.625,1
swachhbharat cleanli activ undertaken peopl bardhaman district westbeng let momentum continu togeth ensur swachh swasth futur countri swachhbharat zsbp,0,535,0,Mon Jul 29 12:13:51 +0000 2019,1.125,0.25,1
lead citi swachhataleagu keep surround neat amp clean swachhbharat mycleanindia swachhsurvekshanleagu,0,100,1,Mon Jul 29 12:13:48 +0000 2019,0.625,0.375,1
garbag state highway nagarroad aspir smartciti like need effici wast manag let make,22,162,0,Mon Jul 29 12:11:23 +0000 2019,0.625,0.5,1
swachhbharat intern swachhbharat summer internship collabor paanifound organis awar programm water conserv support jalshaktiabhiyan plant tree nandurbar district maharashtra swachhsumm SB,0,535,0,Mon Jul 29 12:08:31 +0000 2019,1.125,0.5,1
intern swachhbharat summer internship collabor organis awar programm water conserv support jalshaktiabhiyan plant tree nandurbar district maharashtra swachhsumm sbsi,7,432967,59,Mon Jul 29 12:05:13 +0000 2019,1.125,0.5,1
lead citi swachhataleagu keep surround neat amp clean swachhbharat mycleanindia swachhsurvekshanleagu,3,167518,9,Mon Jul 29 12:04:00 +0000 2019,0.625,0.375,1
press clip regard buyer vendor challan sector chandigarh use polythen bag amp polythen plastic thermacol manufactur unit close chandigarh mycleanindia mycleanchandigarh swachhbharat swachhmanch,0,1658,3,Mon Jul 29 12:00:10 +0000 2019,0.625,0.25,1
As part swachhbharat summer internship intern carri plastic wast manag drive poonch district,6,1,0,Mon Jul 29 11:59:23 +0000 2019,0.5,0.125,1
press clip regard MC hous draft plastic manag rule approv next meet mycleanindia mycleanchandigarh swachhbharat swachhmanch,0,1658,3,Mon Jul 29 11:52:15 +0000 2019,0.375,0.0,1
sweep amp garbag collect drive bmc swachh bharat mission ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:45:36 +0000 2019,0.0,0.0,0
swachhta drive sbm municip corpor bhopal ward zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:44:08 +0000 2019,0.25,0.25,-1
great video actual take hotel room truli complimentari person stay,1,119,0,Mon Jul 29 11:43:33 +0000 2019,1.5,0.0,1
press clip regard UT administr issu draft notif ban singl use pen razor mycleanindia mycleanchandigarh swachhbharat swachhmanch,2,1658,4,Mon Jul 29 11:43:12 +0000 2019,0.625,0.0,1
cleanli drive bmc sbm ward zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:43:05 +0000 2019,0.625,0.25,1
sourc segreg garbag collect bhopal municip corpor ward bhopal th juli swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu swachhbhop sourcesegreg greenandblu,0,2817,1,Mon Jul 29 11:42:04 +0000 2019,0.0,0.0,0
extens clean nullah near chaudhari hospit zone bhopal undertaken bmc th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:40:57 +0000 2019,0.5,0.25,1
inspect sweep amp garbag collect bmc offici ward zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:39:56 +0000 2019,0.25,0.25,-1
swachhta drive initi bmc near sewag pump hous ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:38:54 +0000 2019,0.0,0.0,0
segreg garbag collect drive bmc sbm ward bhopal th juli swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu swachhbhop sourcesegreg greenandblu,0,2817,2,Mon Jul 29 11:37:51 +0000 2019,0.0,0.0,0
cleanli drive sbm bmc naryalkheda ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:36:45 +0000 2019,0.375,0.0,1
bmc sbm undertook sweep putli gahr bu stop area ward zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:35:39 +0000 2019,0.25,0.25,-1
bmc conduct spot fine muskaan hospit guilti bio medic wast dump open th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:34:35 +0000 2019,0.875,1.25,-1
municip corpor bhopal initi sweep drive near lokayukt karyalaya ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:33:30 +0000 2019,0.0,0.0,0
door door sourc segreg awar drive ward bhopal conduct bmc associ ngo th juli swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu swachhbhop sourcesegreg greenandblu,0,2817,1,Mon Jul 29 11:32:18 +0000 2019,0.5,0.5,-1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,6,1905,0,Mon Jul 29 11:30:36 +0000 2019,0.125,0.0,1
sweep drive bmc swachh bharat mission ward zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:30:05 +0000 2019,0.25,0.25,-1
A week long sanit drive launch local author industri estat daman part swachhbharat mission mycleanindia,1,167518,13,Mon Jul 29 11:30:00 +0000 2019,0.625,0.0,1
conduct awar program swachh survekshan import wast segreg amp plastic ban velampeta cbm school govt queen mari school mgm high school swami vivekananda vidyaniketan amp dandu bazar high school gvmc swachhbharat,1,63,8,Mon Jul 29 11:28:34 +0000 2019,1.75,0.375,1
swachhta drive bmc sbm regiment road vinoba coloni ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:26:20 +0000 2019,0.0,0.0,0
bhopal municip corpor initi door door segreg garbag collect drive ward zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:25:14 +0000 2019,0.25,0.25,-1
sourc segreg awar drive bmc amp associ ngo residenti area ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:24:12 +0000 2019,0.5,0.5,-1
confisc sub standard polythen bag amp spot fine use bmc sbm kalpana nagar zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:22:47 +0000 2019,0.25,0.375,-1
plantat drive bmc comfort green amp armi school ward zone bhopal presenc armi gener shri naidu ji th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:21:37 +0000 2019,0.25,0.75,-1
bmc associ ngo undertook sourc segreg awar drive ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:20:34 +0000 2019,0.0,0.5,-1
swachhta drive undertaken bhopal municip corpor hamidia hospit fatehgarh area zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:19:19 +0000 2019,0.5,0.25,1
municip corpor bhopal initi night sweep drive hamidia roa ward bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:18:09 +0000 2019,0.0,0.0,0
even cleanli drive undertaken bmc swachh bharat mission zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:16:45 +0000 2019,0.625,0.25,1
bmc offici inspect even cleanli drive zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:15:39 +0000 2019,0.75,0.25,1
swachhbharat As part iec activ import swachhata highlight wall paint netaji nagar villag andamanandnicobarisland swachhbharat zsbp,0,535,0,Mon Jul 29 11:08:32 +0000 2019,0.875,0.125,1
sweep drive bmc sbm commerci market bairagarh zone bhopal th juli swachhbhop swachhbharat mycleanindia swachhataleagu swachhsurvekshanleagu,0,2817,1,Mon Jul 29 11:05:33 +0000 2019,0.25,0.25,-1
cleanli drive hostel look forward toward clean green india swachhbharat narendramodi normal student,0,7,1,Mon Jul 29 11:03:05 +0000 2019,1.125,1.0,1
nighttim cleanli activ conduct local author near aspa mandir road godadra part swachhbharat mission mycleanindia,4,167518,19,Mon Jul 29 11:00:00 +0000 2019,0.5,0.0,1
there switch reserv sleeper coach raptisagar exp even complain thrice railmadad websit respons also mug toilet also dirti swachhbharat pnr,0,16,0,Mon Jul 29 10:59:06 +0000 2019,0.375,2.0,-1
the declin peak So swachhbharat mayb look much empir treatment fever give malaria medicin thu malaria report data dataanalyt right way,0,102,0,Mon Jul 29 10:56:35 +0000 2019,0.875,2.125,-1
As part swachh bharat summer internship sbsi youth volunt nehru yuva kendra nyk karimganj assam conduc,1,158,0,Mon Jul 29 10:55:54 +0000 2019,0.0,0.0,0
place near nagarbhavi circl bangalor put time effort clean place but return got I request instal camera area find culprit swachhbharat india bengaluru bbmp,1,9,4,Mon Jul 29 10:46:17 +0000 2019,0.25,0.125,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1905,0,Mon Jul 29 10:30:30 +0000 2019,0.0,0.0,0
As part swachh bharat summer internship sbsi youth volunt nehru yuva kendra nyk karimganj assam conduct cleanli drive street public place swachhsumm swachhbharat youth yuvabharat moya,1,1534,7,Mon Jul 29 10:30:25 +0000 2019,0.0,0.125,-1
A night time dust sweep amp cleanli drive carri near model town market road magob surat swachhbharat mycleanindia,5,167518,13,Mon Jul 29 10:30:00 +0000 2019,0.375,0.0,1
youth volunt nehru yuva kendra nyk mehsana gujarat resolut sign campaign part swachh bharat summer internship sbsi swachhsumm swachhbharat youth yuvabharat moya,2,1534,8,Mon Jul 29 10:22:38 +0000 2019,0.0,0.0,0
As part swachhbharat summer internship intern carri plastic wast manag drive poonch district jammuandkashmir highlight import cleanli wast segreg sbsi swachhsumm via mynt,2,6608,0,Mon Jul 29 10:22:01 +0000 2019,1.75,0.25,1
swachhbharat with seri swachhata relat activ undertaken peopl across state telangana path achiev opendefecationfre statu To know read swachhbharat zsbp,0,535,0,Mon Jul 29 10:18:33 +0000 2019,0.375,0.125,1
glimps gurgaon smartciti sundaythought mannkibaat ekpostnamoknaam,7,225,0,Mon Jul 29 10:14:13 +0000 2019,0.0,0.0,0
sir plz remov encroach also woman slum bath openli surround stack veget crate get area clean swachhbharat swachhbharatabhiyan,0,26,2,Mon Jul 29 10:09:04 +0000 2019,0.25,0.875,-1
worker local hospit godavari district andhra pradesh carri cleanli drive around hospit premis part swachhbharat mission mycleanindia,1,167518,10,Mon Jul 29 10:00:00 +0000 2019,1.25,0.125,1
young swachhagrahi ncc particip cleanli drive bangalor work toward mission achiev green amp clean india swachhbharat mycleanindia,3,167518,15,Mon Jul 29 10:00:00 +0000 2019,0.375,0.25,1
swachhagrahi carri cleanli drive dhabaleswar cuttack part swachhbharat mission mycleanindia,1,167518,19,Mon Jul 29 09:39:00 +0000 2019,0.375,0.0,1
swachhbharat mukeshv Hi mukesh thank reach u pleas lodg complaint websit take immedi action team swachh bharat swachhbharat zsbp,0,535,0,Mon Jul 29 09:38:22 +0000 2019,0.25,0.5,-1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,6,1905,0,Mon Jul 29 09:30:44 +0000 2019,0.125,0.0,1
yesterday conduct cleanli plantat drive hauz kha We take care regularli more pic join u wemeantoclean cleandelhi swachhbharat mycleanindia delhipollut airpollut delhincr delhi,6,1905,1,Mon Jul 29 09:30:27 +0000 2019,0.5,0.0,1
bhubaneswar municip corpor carri cleanli drive variou part citi includ activ,2,71,0,Mon Jul 29 09:29:45 +0000 2019,0.5,0.375,1
swachhbharat merabharatmahan badgovern hopelesspubl cleanindia near BP petrol pump shivaji chawk toward bhumkar chawk,0,103,0,Mon Jul 29 09:25:05 +0000 2019,0.0,0.0,0
india sanit revolut hinterland countri led woman becom much swachhbharat It much larger yet quiet power movement empower,1,104,2,Mon Jul 29 09:24:30 +0000 2019,2.0,1.0,1
youth volunt nehru yuva kendra nyk lucknow uttar pradesh organis ralli plant sampl part swachh bharat summer internship sbsi swachhsumm swachhbharat youth yuvabharat moya,0,1534,4,Mon Jul 29 09:20:43 +0000 2019,0.375,0.0,1
move swachhbharat sabhyabharat campaign,74,33,0,Mon Jul 29 09:16:38 +0000 2019,0.0,0.0,0
youth volunt nehru yuva kendra nyk haridwar uttarakhand amp be bhagirath collect wast plastic bottl use innov creat border part swachh bharat summer internship sbsi swachhsumm swachhbharat youth yuvabharat moya,3,1534,18,Mon Jul 29 09:12:40 +0000 2019,0.125,0.0,1
filth captur entranc elora cave year independ count will ever improv incredibleindia maharashtratour swachhbharat swachhbharatabhiyan bjpmla elora,0,2,0,Mon Jul 29 09:10:17 +0000 2019,0.375,0.625,-1
swach bharat I chunk trash hand hour T nagar main area but hell trash can chennai swachhbharat,0,31,1,Mon Jul 29 09:10:15 +0000 2019,1.125,0.5,1
swachhbharat It import encourag influenc motiv other adopt safe sanit practic with collabor effort sure contribut cleaner healthier futur watch swachhbharat zsbp,0,535,0,Mon Jul 29 09:08:23 +0000 2019,3.875,0.875,1
have neglect swachhbharat project,0,313,0,Mon Jul 29 09:06:20 +0000 2019,0.25,0.0,1
bhubaneswar municip corpor carri cleanli drive variou part citi includ activ like road sweep garbag lift door door garbag collect swachhbharat mycleanindia,2,167518,24,Mon Jul 29 09:00:00 +0000 2019,0.75,0.625,1
,1,695,0,Mon Jul 29 08:57:06 +0000 2019,0.0,0.0,0
swachhbharat damn,1,1502,1,Mon Jul 29 08:55:22 +0000 2019,0.375,0.625,-1
ladi toilet newli renov AC wait room clog n passeng inform abt No action taken complain It privat wait room realli bad condit fail swachhbharat,0,129,0,Mon Jul 29 08:55:17 +0000 2019,0.75,1.75,-1
china champ method clean swachhbharat,0,10222,1,Mon Jul 29 08:50:35 +0000 2019,0.0,0.0,0
fifth day swachh bharat summer internship nitpi boy girl hostel premis volunt hour sbsi sbsi swachhsumm swachhpuducherri swachhkaraik swachhbharat india swachhbharatabhiyan swachhbharatmiss,3,296,15,Mon Jul 29 08:34:23 +0000 2019,0.25,0.0,1
what swachhhabit swachhbharat here swachhhabit greenhabit cleanindiahabit,7,4352,9,Mon Jul 29 08:31:22 +0000 2019,0.0,0.0,0
